event,week,queries,main_topic
japan_belgia,22.10.2018,702,S
japan_belgia,29.10.2018,630,S
japan_belgia,05.11.2018,494,S
japan_belgia,12.11.2018,704,S
japan_belgia,19.11.2018,708,S
japan_belgia,26.11.2018,594,S
japan_belgia,03.12.2018,599,S
japan_belgia,10.12.2018,492,S
japan_belgia,17.12.2018,510,S
japan_belgia,24.12.2018,493,S
japan_belgia,31.12.2018,432,S
japan_belgia,07.01.2019,353,S
japan_belgia,14.01.2019,381,S
japan_belgia,21.01.2019,358,S
japan_belgia,28.01.2019,376,S
england_sweden,26.02.2018,248,S
england_sweden,05.03.2018,384,S
england_sweden,12.03.2018,335,S
england_sweden,19.03.2018,281,S
england_sweden,26.03.2018,207,S
england_sweden,02.04.2018,562,S
england_sweden,09.04.2018,260,S
england_sweden,16.04.2018,323,S
england_sweden,23.04.2018,263,S
england_sweden,30.04.2018,198,S
england_sweden,07.05.2018,236,S
england_sweden,14.05.2018,235,S
england_sweden,21.05.2018,243,S
england_sweden,28.05.2018,231,S
england_sweden,04.06.2018,192,S
england_sweden,11.06.2018,185,S
england_sweden,18.06.2018,1054,S
england_sweden,25.06.2018,610,S
england_sweden,02.07.2018,928903,S
england_sweden,09.07.2018,68820,S
england_sweden,16.07.2018,4347,S
england_sweden,23.07.2018,2138,S
england_sweden,30.07.2018,1597,S
england_sweden,06.08.2018,1081,S
england_sweden,13.08.2018,927,S
england_sweden,20.08.2018,814,S
england_sweden,27.08.2018,653,S
england_sweden,03.09.2018,1147,S
england_sweden,10.09.2018,1339,S
england_sweden,17.09.2018,764,S
england_sweden,24.09.2018,770,S
england_sweden,01.10.2018,770,S
england_sweden,08.10.2018,915,S
england_sweden,15.10.2018,814,S
england_sweden,22.10.2018,656,S
england_sweden,29.10.2018,686,S
england_sweden,05.11.2018,741,S
england_sweden,12.11.2018,845,S
england_sweden,19.11.2018,1240,S
england_sweden,26.11.2018,654,S
england_sweden,03.12.2018,722,S
england_sweden,10.12.2018,792,S
england_sweden,17.12.2018,780,S
england_sweden,24.12.2018,619,S
england_sweden,31.12.2018,548,S
england_sweden,07.01.2019,556,S
england_sweden,14.01.2019,461,S
england_sweden,21.01.2019,502,S
england_sweden,28.01.2019,391,S
anglia_belgia,26.02.2018,218,S
anglia_belgia,05.03.2018,163,S
anglia_belgia,12.03.2018,383,S
anglia_belgia,19.03.2018,248,S
anglia_belgia,26.03.2018,244,S
anglia_belgia,02.04.2018,227,S
anglia_belgia,09.04.2018,237,S
anglia_belgia,16.04.2018,367,S
anglia_belgia,23.04.2018,319,S
anglia_belgia,30.04.2018,282,S
anglia_belgia,07.05.2018,364,S
anglia_belgia,14.05.2018,525,S
anglia_belgia,21.05.2018,947,S
anglia_belgia,28.05.2018,1111,S
anglia_belgia,04.06.2018,1693,S
anglia_belgia,11.06.2018,5451,S
anglia_belgia,18.06.2018,13692,S
anglia_belgia,25.06.2018,514342,S
anglia_belgia,02.07.2018,73078,S
anglia_belgia,09.07.2018,1205668,S
anglia_belgia,16.07.2018,68378,S
anglia_belgia,23.07.2018,8991,S
anglia_belgia,30.07.2018,4959,S
anglia_belgia,06.08.2018,3409,S
anglia_belgia,13.08.2018,2614,S
anglia_belgia,20.08.2018,1904,S
anglia_belgia,27.08.2018,1703,S
anglia_belgia,03.09.2018,1738,S
anglia_belgia,10.09.2018,2170,S
anglia_belgia,17.09.2018,1291,S
anglia_belgia,24.09.2018,1332,S
anglia_belgia,01.10.2018,1145,S
anglia_belgia,08.10.2018,1350,S
anglia_belgia,15.10.2018,1092,S
anglia_belgia,22.10.2018,1034,S
anglia_belgia,29.10.2018,893,S
anglia_belgia,05.11.2018,835,S
anglia_belgia,12.11.2018,1081,S
anglia_belgia,19.11.2018,1720,S
anglia_belgia,26.11.2018,821,S
anglia_belgia,03.12.2018,889,S
anglia_belgia,10.12.2018,822,S
anglia_belgia,17.12.2018,730,S
anglia_belgia,24.12.2018,730,S
anglia_belgia,31.12.2018,893,S
anglia_belgia,07.01.2019,737,S
anglia_belgia,14.01.2019,580,S
anglia_belgia,21.01.2019,506,S
anglia_belgia,28.01.2019,524,S
france_croatia,26.02.2018,56,S
france_croatia,05.03.2018,44,S
france_croatia,12.03.2018,64,S
france_croatia,19.03.2018,99,S
france_croatia,26.03.2018,64,S
france_croatia,02.04.2018,50,S
france_croatia,09.04.2018,44,S
france_croatia,16.04.2018,37,S
france_croatia,23.04.2018,41,S
france_croatia,30.04.2018,28,S
france_croatia,07.05.2018,47,S
france_croatia,14.05.2018,49,S
france_croatia,21.05.2018,71,S
france_croatia,28.05.2018,58,S
france_croatia,04.06.2018,180,S
france_croatia,11.06.2018,342,S
france_croatia,18.06.2018,905,S
france_croatia,25.06.2018,1015,S
france_croatia,02.07.2018,4427,S
france_croatia,09.07.2018,2152246,S
france_croatia,16.07.2018,425729,S
france_croatia,23.07.2018,25430,S
france_croatia,30.07.2018,12229,S
france_croatia,06.08.2018,8417,S
france_croatia,13.08.2018,6279,S
france_croatia,20.08.2018,4743,S
france_croatia,27.08.2018,4122,S
france_croatia,03.09.2018,4233,S
france_croatia,10.09.2018,3943,S
france_croatia,17.09.2018,3646,S
france_croatia,24.09.2018,3854,S
france_croatia,01.10.2018,3727,S
france_croatia,08.10.2018,3505,S
france_croatia,15.10.2018,2971,S
france_croatia,22.10.2018,2610,S
france_croatia,29.10.2018,2946,S
france_croatia,05.11.2018,2396,S
france_croatia,12.11.2018,3593,S
france_croatia,19.11.2018,3916,S
france_croatia,26.11.2018,2385,S
france_croatia,03.12.2018,2406,S
france_croatia,10.12.2018,1986,S
france_croatia,17.12.2018,1772,S
france_croatia,24.12.2018,1910,S
france_croatia,31.12.2018,8847,S
france_croatia,07.01.2019,2018,S
france_croatia,14.01.2019,1489,S
france_croatia,21.01.2019,2291,S
france_croatia,28.01.2019,1258,S
usik_gasiev,26.02.2018,7952,S
usik_gasiev,05.03.2018,7240,S
usik_gasiev,12.03.2018,6740,S
usik_gasiev,19.03.2018,15760,S
usik_gasiev,26.03.2018,7637,S
usik_gasiev,02.04.2018,6067,S
usik_gasiev,09.04.2018,6463,S
usik_gasiev,16.04.2018,6610,S
usik_gasiev,23.04.2018,5773,S
usik_gasiev,30.04.2018,11980,S
usik_gasiev,07.05.2018,30181,S
usik_gasiev,14.05.2018,16691,S
usik_gasiev,21.05.2018,24939,S
usik_gasiev,28.05.2018,12691,S
usik_gasiev,04.06.2018,9849,S
usik_gasiev,11.06.2018,9495,S
usik_gasiev,18.06.2018,25652,S
usik_gasiev,25.06.2018,23077,S
usik_gasiev,02.07.2018,18478,S
usik_gasiev,09.07.2018,25916,S
usik_gasiev,16.07.2018,1156075,S
usik_gasiev,23.07.2018,198879,S
usik_gasiev,30.07.2018,30799,S
usik_gasiev,06.08.2018,11248,S
usik_gasiev,13.08.2018,6737,S
usik_gasiev,20.08.2018,4766,S
usik_gasiev,27.08.2018,3914,S
usik_gasiev,03.09.2018,3550,S
usik_gasiev,10.09.2018,3122,S
usik_gasiev,17.09.2018,3520,S
usik_gasiev,24.09.2018,3620,S
usik_gasiev,01.10.2018,4483,S
usik_gasiev,08.10.2018,4066,S
usik_gasiev,15.10.2018,2058,S
usik_gasiev,22.10.2018,1559,S
usik_gasiev,29.10.2018,2039,S
usik_gasiev,05.11.2018,9829,S
usik_gasiev,12.11.2018,3088,S
usik_gasiev,19.11.2018,1409,S
usik_gasiev,26.11.2018,1331,S
usik_gasiev,03.12.2018,1031,S
usik_gasiev,10.12.2018,1496,S
usik_gasiev,17.12.2018,1097,S
usik_gasiev,24.12.2018,1069,S
usik_gasiev,31.12.2018,2373,S
usik_gasiev,07.01.2019,2995,S
usik_gasiev,14.01.2019,2736,S
usik_gasiev,21.01.2019,1786,S
usik_gasiev,28.01.2019,1137,S
denis_ten,26.02.2018,423,D
denis_ten,05.03.2018,179,D
denis_ten,12.03.2018,239,D
denis_ten,19.03.2018,279,D
denis_ten,26.03.2018,156,D
denis_ten,02.04.2018,217,D
denis_ten,09.04.2018,145,D
denis_ten,16.04.2018,186,D
denis_ten,23.04.2018,345,D
denis_ten,30.04.2018,233,D
denis_ten,07.05.2018,257,D
denis_ten,14.05.2018,245,D
denis_ten,21.05.2018,166,D
denis_ten,28.05.2018,161,D
denis_ten,04.06.2018,356,D
denis_ten,11.06.2018,264,D
denis_ten,18.06.2018,99,D
denis_ten,25.06.2018,92,D
denis_ten,02.07.2018,103,D
denis_ten,09.07.2018,88,D
denis_ten,16.07.2018,529799,D
denis_ten,23.07.2018,108666,D
denis_ten,30.07.2018,17713,D
denis_ten,06.08.2018,15951,D
denis_ten,13.08.2018,5565,D
denis_ten,20.08.2018,3926,D
denis_ten,27.08.2018,3505,D
denis_ten,03.09.2018,2949,D
denis_ten,10.09.2018,2736,D
denis_ten,17.09.2018,2712,D
denis_ten,24.09.2018,2553,D
denis_ten,01.10.2018,2045,D
denis_ten,08.10.2018,2295,D
denis_ten,15.10.2018,2335,D
denis_ten,22.10.2018,6251,D
denis_ten,29.10.2018,2148,D
denis_ten,05.11.2018,4043,D
denis_ten,12.11.2018,13530,D
denis_ten,19.11.2018,3820,D
denis_ten,26.11.2018,2848,D
denis_ten,03.12.2018,4629,D
denis_ten,10.12.2018,2293,D
denis_ten,17.12.2018,2065,D
denis_ten,24.12.2018,10995,D
denis_ten,31.12.2018,4306,D
denis_ten,07.01.2019,3471,D
denis_ten,14.01.2019,8228,D
denis_ten,21.01.2019,5765,D
denis_ten,28.01.2019,3039,D
aleksandr_isakov,26.02.2018,323,D
aleksandr_isakov,05.03.2018,367,D
aleksandr_isakov,12.03.2018,362,D
aleksandr_isakov,19.03.2018,572,D
aleksandr_isakov,26.03.2018,381,D
aleksandr_isakov,02.04.2018,348,D
aleksandr_isakov,09.04.2018,319,D
aleksandr_isakov,16.04.2018,326,D
aleksandr_isakov,23.04.2018,379,D
aleksandr_isakov,30.04.2018,305,D
aleksandr_isakov,07.05.2018,350,D
aleksandr_isakov,14.05.2018,409,D
aleksandr_isakov,21.05.2018,369,D
aleksandr_isakov,28.05.2018,311,D
aleksandr_isakov,04.06.2018,352,D
aleksandr_isakov,11.06.2018,305,D
aleksandr_isakov,18.06.2018,273,D
aleksandr_isakov,25.06.2018,364,D
aleksandr_isakov,02.07.2018,320,D
aleksandr_isakov,09.07.2018,329,D
aleksandr_isakov,16.07.2018,320,D
aleksandr_isakov,23.07.2018,1243728,D
aleksandr_isakov,30.07.2018,26405,D
aleksandr_isakov,06.08.2018,21338,D
aleksandr_isakov,13.08.2018,7669,D
aleksandr_isakov,20.08.2018,42687,D
aleksandr_isakov,27.08.2018,4828,D
aleksandr_isakov,03.09.2018,4722,D
aleksandr_isakov,10.09.2018,3476,D
aleksandr_isakov,17.09.2018,5903,D
aleksandr_isakov,24.09.2018,3466,D
aleksandr_isakov,01.10.2018,2965,D
aleksandr_isakov,08.10.2018,1703,D
aleksandr_isakov,15.10.2018,2315,D
aleksandr_isakov,22.10.2018,2847,D
aleksandr_isakov,29.10.2018,32453,D
aleksandr_isakov,05.11.2018,2772,D
aleksandr_isakov,12.11.2018,2829,D
aleksandr_isakov,19.11.2018,1943,D
aleksandr_isakov,26.11.2018,2355,D
aleksandr_isakov,03.12.2018,3110,D
aleksandr_isakov,10.12.2018,1754,D
aleksandr_isakov,17.12.2018,1417,D
aleksandr_isakov,24.12.2018,1156,D
aleksandr_isakov,31.12.2018,1349,D
aleksandr_isakov,07.01.2019,1142,D
aleksandr_isakov,14.01.2019,930,D
aleksandr_isakov,21.01.2019,1015,D
aleksandr_isakov,28.01.2019,856,D
rita_dakota_sokolovsky,26.02.2018,16796,SC
rita_dakota_sokolovsky,05.03.2018,18793,SC
rita_dakota_sokolovsky,12.03.2018,15284,SC
rita_dakota_sokolovsky,19.03.2018,13065,SC
rita_dakota_sokolovsky,26.03.2018,10379,SC
rita_dakota_sokolovsky,02.04.2018,9147,SC
rita_dakota_sokolovsky,09.04.2018,9935,SC
rita_dakota_sokolovsky,16.04.2018,9838,SC
rita_dakota_sokolovsky,23.04.2018,10168,SC
rita_dakota_sokolovsky,30.04.2018,10098,SC
rita_dakota_sokolovsky,07.05.2018,9075,SC
rita_dakota_sokolovsky,14.05.2018,9010,SC
rita_dakota_sokolovsky,21.05.2018,9949,SC
rita_dakota_sokolovsky,28.05.2018,25900,SC
rita_dakota_sokolovsky,04.06.2018,18816,SC
rita_dakota_sokolovsky,11.06.2018,12155,SC
rita_dakota_sokolovsky,18.06.2018,10723,SC
rita_dakota_sokolovsky,25.06.2018,8925,SC
rita_dakota_sokolovsky,02.07.2018,9272,SC
rita_dakota_sokolovsky,09.07.2018,9629,SC
rita_dakota_sokolovsky,16.07.2018,10127,SC
rita_dakota_sokolovsky,23.07.2018,14314,SC
rita_dakota_sokolovsky,30.07.2018,12322,SC
rita_dakota_sokolovsky,06.08.2018,150335,SC
rita_dakota_sokolovsky,13.08.2018,241295,SC
rita_dakota_sokolovsky,20.08.2018,82553,SC
rita_dakota_sokolovsky,27.08.2018,64851,SC
rita_dakota_sokolovsky,03.09.2018,40855,SC
rita_dakota_sokolovsky,10.09.2018,38392,SC
rita_dakota_sokolovsky,17.09.2018,38866,SC
rita_dakota_sokolovsky,24.09.2018,38152,SC
rita_dakota_sokolovsky,01.10.2018,30151,SC
rita_dakota_sokolovsky,08.10.2018,31005,SC
rita_dakota_sokolovsky,15.10.2018,32299,SC
rita_dakota_sokolovsky,22.10.2018,35284,SC
rita_dakota_sokolovsky,29.10.2018,28614,SC
rita_dakota_sokolovsky,05.11.2018,23655,SC
rita_dakota_sokolovsky,12.11.2018,39075,SC
rita_dakota_sokolovsky,19.11.2018,38624,SC
rita_dakota_sokolovsky,26.11.2018,34122,SC
rita_dakota_sokolovsky,03.12.2018,44076,SC
rita_dakota_sokolovsky,10.12.2018,55311,SC
rita_dakota_sokolovsky,17.12.2018,35922,SC
rita_dakota_sokolovsky,24.12.2018,27160,SC
rita_dakota_sokolovsky,31.12.2018,23802,SC
rita_dakota_sokolovsky,07.01.2019,26210,SC
rita_dakota_sokolovsky,14.01.2019,28578,SC
rita_dakota_sokolovsky,21.01.2019,26477,SC
rita_dakota_sokolovsky,28.01.2019,54891,SC
sestri_khachaturyan,26.02.2018,0,SC
sestri_khachaturyan,05.03.2018,0,SC
sestri_khachaturyan,12.03.2018,0,SC
sestri_khachaturyan,19.03.2018,0,SC
sestri_khachaturyan,26.03.2018,0,SC
sestri_khachaturyan,02.04.2018,0,SC
sestri_khachaturyan,09.04.2018,0,SC
sestri_khachaturyan,16.04.2018,0,SC
sestri_khachaturyan,23.04.2018,0,SC
sestri_khachaturyan,30.04.2018,0,SC
sestri_khachaturyan,07.05.2018,0,SC
sestri_khachaturyan,14.05.2018,0,SC
sestri_khachaturyan,21.05.2018,0,SC
sestri_khachaturyan,28.05.2018,0,SC
sestri_khachaturyan,04.06.2018,0,SC
sestri_khachaturyan,11.06.2018,0,SC
sestri_khachaturyan,18.06.2018,0,SC
sestri_khachaturyan,25.06.2018,0,SC
sestri_khachaturyan,02.07.2018,0,SC
sestri_khachaturyan,09.07.2018,0,SC
sestri_khachaturyan,16.07.2018,0,SC
sestri_khachaturyan,23.07.2018,0,SC
sestri_khachaturyan,30.07.2018,78377,SC
sestri_khachaturyan,06.08.2018,93516,SC
sestri_khachaturyan,13.08.2018,66085,SC
sestri_khachaturyan,20.08.2018,58466,SC
sestri_khachaturyan,27.08.2018,37488,SC
sestri_khachaturyan,03.09.2018,32174,SC
sestri_khachaturyan,10.09.2018,23592,SC
sestri_khachaturyan,17.09.2018,19751,SC
sestri_khachaturyan,24.09.2018,91576,SC
sestri_khachaturyan,01.10.2018,47525,SC
sestri_khachaturyan,08.10.2018,16217,SC
sestri_khachaturyan,15.10.2018,25125,SC
sestri_khachaturyan,22.10.2018,10772,SC
sestri_khachaturyan,29.10.2018,9110,SC
sestri_khachaturyan,05.11.2018,13001,SC
sestri_khachaturyan,12.11.2018,7968,SC
sestri_khachaturyan,19.11.2018,5307,SC
sestri_khachaturyan,26.11.2018,6896,SC
sestri_khachaturyan,03.12.2018,4851,SC
sestri_khachaturyan,10.12.2018,4373,SC
sestri_khachaturyan,17.12.2018,5113,SC
sestri_khachaturyan,24.12.2018,8201,SC
sestri_khachaturyan,31.12.2018,5223,SC
sestri_khachaturyan,07.01.2019,5301,SC
sestri_khachaturyan,14.01.2019,5915,SC
sestri_khachaturyan,21.01.2019,4750,SC
sestri_khachaturyan,28.01.2019,4767,SC
zaharchenko,26.02.2018,13813,W
zaharchenko,05.03.2018,13329,W
zaharchenko,12.03.2018,16403,W
zaharchenko,19.03.2018,20062,W
zaharchenko,26.03.2018,15101,W
zaharchenko,02.04.2018,15301,W
zaharchenko,09.04.2018,11355,W
zaharchenko,16.04.2018,12311,W
zaharchenko,23.04.2018,11669,W
zaharchenko,30.04.2018,9694,W
zaharchenko,07.05.2018,12668,W
zaharchenko,14.05.2018,13000,W
zaharchenko,21.05.2018,11648,W
zaharchenko,28.05.2018,31656,W
zaharchenko,04.06.2018,32066,W
zaharchenko,11.06.2018,17231,W
zaharchenko,18.06.2018,15271,W
zaharchenko,25.06.2018,16294,W
zaharchenko,02.07.2018,13307,W
zaharchenko,09.07.2018,20818,W
zaharchenko,16.07.2018,13672,W
zaharchenko,23.07.2018,19249,W
zaharchenko,30.07.2018,17248,W
zaharchenko,06.08.2018,13558,W
zaharchenko,13.08.2018,13086,W
zaharchenko,20.08.2018,13169,W
zaharchenko,27.08.2018,1170001,W
zaharchenko,03.09.2018,528648,W
zaharchenko,10.09.2018,90432,W
zaharchenko,17.09.2018,50514,W
zaharchenko,24.09.2018,50555,W
zaharchenko,01.10.2018,102572,W
zaharchenko,08.10.2018,38149,W
zaharchenko,15.10.2018,23761,W
zaharchenko,22.10.2018,23434,W
zaharchenko,29.10.2018,21395,W
zaharchenko,05.11.2018,18388,W
zaharchenko,12.11.2018,17981,W
zaharchenko,19.11.2018,15088,W
zaharchenko,26.11.2018,14525,W
zaharchenko,03.12.2018,15280,W
zaharchenko,10.12.2018,16571,W
zaharchenko,17.12.2018,15053,W
zaharchenko,24.12.2018,15098,W
zaharchenko,31.12.2018,13065,W
zaharchenko,07.01.2019,15574,W
zaharchenko,14.01.2019,28680,W
zaharchenko,21.01.2019,24963,W
zaharchenko,28.01.2019,59007,W
vibori_moskva,26.02.2018,1455,P
vibori_moskva,05.03.2018,1528,P
vibori_moskva,12.03.2018,3817,P
vibori_moskva,19.03.2018,6583,P
vibori_moskva,26.03.2018,2142,P
vibori_moskva,02.04.2018,2516,P
vibori_moskva,09.04.2018,4145,P
vibori_moskva,16.04.2018,3473,P
vibori_moskva,23.04.2018,2767,P
vibori_moskva,30.04.2018,1635,P
vibori_moskva,07.05.2018,2120,P
vibori_moskva,14.05.2018,3639,P
vibori_moskva,21.05.2018,4904,P
vibori_moskva,28.05.2018,4962,P
vibori_moskva,04.06.2018,5272,P
vibori_moskva,11.06.2018,4593,P
vibori_moskva,18.06.2018,4994,P
vibori_moskva,25.06.2018,4423,P
vibori_moskva,02.07.2018,6346,P
vibori_moskva,09.07.2018,5692,P
vibori_moskva,16.07.2018,5646,P
vibori_moskva,23.07.2018,8704,P
vibori_moskva,30.07.2018,9354,P
vibori_moskva,06.08.2018,11101,P
vibori_moskva,13.08.2018,14335,P
vibori_moskva,20.08.2018,17173,P
vibori_moskva,27.08.2018,25346,P
vibori_moskva,03.09.2018,179645,P
vibori_moskva,10.09.2018,269166,P
vibori_moskva,17.09.2018,10700,P
vibori_moskva,24.09.2018,3978,P
vibori_moskva,01.10.2018,2201,P
vibori_moskva,08.10.2018,1542,P
vibori_moskva,15.10.2018,1618,P
vibori_moskva,22.10.2018,1445,P
vibori_moskva,29.10.2018,1190,P
vibori_moskva,05.11.2018,1012,P
vibori_moskva,12.11.2018,1083,P
vibori_moskva,19.11.2018,932,P
vibori_moskva,26.11.2018,966,P
vibori_moskva,03.12.2018,933,P
vibori_moskva,10.12.2018,765,P
vibori_moskva,17.12.2018,710,P
vibori_moskva,24.12.2018,617,P
vibori_moskva,31.12.2018,484,P
vibori_moskva,07.01.2019,669,P
vibori_moskva,14.01.2019,775,P
vibori_moskva,21.01.2019,1212,P
vibori_moskva,28.01.2019,1334,P
armyansk_eco,26.02.2018,16823,DIS
armyansk_eco,05.03.2018,13061,DIS
armyansk_eco,12.03.2018,14132,DIS
armyansk_eco,19.03.2018,14414,DIS
armyansk_eco,26.03.2018,12899,DIS
armyansk_eco,02.04.2018,17556,DIS
armyansk_eco,09.04.2018,18595,DIS
armyansk_eco,16.04.2018,11997,DIS
armyansk_eco,23.04.2018,12334,DIS
armyansk_eco,30.04.2018,10858,DIS
armyansk_eco,07.05.2018,13721,DIS
armyansk_eco,14.05.2018,12329,DIS
armyansk_eco,21.05.2018,11939,DIS
armyansk_eco,28.05.2018,12194,DIS
armyansk_eco,04.06.2018,12174,DIS
armyansk_eco,11.06.2018,11011,DIS
armyansk_eco,18.06.2018,12526,DIS
armyansk_eco,25.06.2018,14608,DIS
armyansk_eco,02.07.2018,13315,DIS
armyansk_eco,09.07.2018,12811,DIS
armyansk_eco,16.07.2018,13204,DIS
armyansk_eco,23.07.2018,15099,DIS
armyansk_eco,30.07.2018,13441,DIS
armyansk_eco,06.08.2018,13268,DIS
armyansk_eco,13.08.2018,13631,DIS
armyansk_eco,20.08.2018,13198,DIS
armyansk_eco,27.08.2018,33474,DIS
armyansk_eco,03.09.2018,336499,DIS
armyansk_eco,10.09.2018,80918,DIS
armyansk_eco,17.09.2018,41239,DIS
armyansk_eco,24.09.2018,26280,DIS
armyansk_eco,01.10.2018,21826,DIS
armyansk_eco,08.10.2018,22600,DIS
armyansk_eco,15.10.2018,25899,DIS
armyansk_eco,22.10.2018,22552,DIS
armyansk_eco,29.10.2018,19621,DIS
armyansk_eco,05.11.2018,16360,DIS
armyansk_eco,12.11.2018,17733,DIS
armyansk_eco,19.11.2018,16549,DIS
armyansk_eco,26.11.2018,20072,DIS
armyansk_eco,03.12.2018,18000,DIS
armyansk_eco,10.12.2018,17729,DIS
armyansk_eco,17.12.2018,17898,DIS
armyansk_eco,24.12.2018,17335,DIS
armyansk_eco,31.12.2018,16043,DIS
armyansk_eco,07.01.2019,16712,DIS
armyansk_eco,14.01.2019,17020,DIS
armyansk_eco,21.01.2019,17479,DIS
armyansk_eco,28.01.2019,17006,DIS
povetkin_dzhoshua,30.07.2018,4907,S
povetkin_dzhoshua,06.08.2018,3634,S
povetkin_dzhoshua,13.08.2018,3234,S
povetkin_dzhoshua,20.08.2018,6658,S
povetkin_dzhoshua,27.08.2018,7295,S
povetkin_dzhoshua,03.09.2018,10020,S
povetkin_dzhoshua,10.09.2018,18234,S
povetkin_dzhoshua,17.09.2018,870902,S
povetkin_dzhoshua,24.09.2018,203007,S
povetkin_dzhoshua,01.10.2018,29328,S
povetkin_dzhoshua,08.10.2018,10251,S
povetkin_dzhoshua,15.10.2018,7488,S
povetkin_dzhoshua,22.10.2018,4196,S
povetkin_dzhoshua,29.10.2018,7461,S
povetkin_dzhoshua,05.11.2018,3079,S
povetkin_dzhoshua,12.11.2018,2885,S
povetkin_dzhoshua,19.11.2018,2606,S
povetkin_dzhoshua,26.11.2018,2375,S
povetkin_dzhoshua,03.12.2018,1924,S
povetkin_dzhoshua,10.12.2018,3921,S
povetkin_dzhoshua,17.12.2018,1781,S
povetkin_dzhoshua,24.12.2018,1905,S
povetkin_dzhoshua,31.12.2018,1717,S
povetkin_dzhoshua,07.01.2019,1389,S
povetkin_dzhoshua,14.01.2019,1281,S
povetkin_dzhoshua,21.01.2019,1851,S
povetkin_dzhoshua,28.01.2019,2182,S
il20,30.07.2018,252,W
il20,06.08.2018,309,W
il20,13.08.2018,452,W
il20,20.08.2018,201,W
il20,27.08.2018,225,W
il20,03.09.2018,340,W
il20,10.09.2018,278,W
il20,17.09.2018,472307,W
il20,24.09.2018,76580,W
il20,01.10.2018,12049,W
il20,08.10.2018,5294,W
il20,15.10.2018,7706,W
il20,22.10.2018,3221,W
il20,29.10.2018,2184,W
il20,05.11.2018,1858,W
il20,12.11.2018,1609,W
il20,19.11.2018,1417,W
il20,26.11.2018,1249,W
il20,03.12.2018,1032,W
il20,10.12.2018,1025,W
il20,17.12.2018,1045,W
il20,24.12.2018,949,W
il20,31.12.2018,637,W
il20,07.01.2019,764,W
il20,14.01.2019,726,W
il20,21.01.2019,1137,W
il20,28.01.2019,936,W
kokorin_mamaev,30.07.2018,460,SC
kokorin_mamaev,06.08.2018,432,SC
kokorin_mamaev,13.08.2018,268,SC
kokorin_mamaev,20.08.2018,223,SC
kokorin_mamaev,27.08.2018,215,SC
kokorin_mamaev,03.09.2018,188,SC
kokorin_mamaev,10.09.2018,129,SC
kokorin_mamaev,17.09.2018,167,SC
kokorin_mamaev,24.09.2018,279,SC
kokorin_mamaev,01.10.2018,384,SC
kokorin_mamaev,08.10.2018,1420996,SC
kokorin_mamaev,15.10.2018,333886,SC
kokorin_mamaev,22.10.2018,94513,SC
kokorin_mamaev,29.10.2018,52300,SC
kokorin_mamaev,05.11.2018,52570,SC
kokorin_mamaev,12.11.2018,34858,SC
kokorin_mamaev,19.11.2018,30410,SC
kokorin_mamaev,26.11.2018,23210,SC
kokorin_mamaev,03.12.2018,101005,SC
kokorin_mamaev,10.12.2018,28736,SC
kokorin_mamaev,17.12.2018,52266,SC
kokorin_mamaev,24.12.2018,18963,SC
kokorin_mamaev,31.12.2018,16478,SC
kokorin_mamaev,07.01.2019,21088,SC
kokorin_mamaev,14.01.2019,17847,SC
kokorin_mamaev,21.01.2019,20311,SC
kokorin_mamaev,28.01.2019,27896,SC
khabib_mcgregor,30.07.2018,35455,S
khabib_mcgregor,06.08.2018,35468,S
khabib_mcgregor,13.08.2018,34482,S
khabib_mcgregor,20.08.2018,33091,S
khabib_mcgregor,27.08.2018,31842,S
khabib_mcgregor,03.09.2018,55715,S
khabib_mcgregor,10.09.2018,115992,S
khabib_mcgregor,17.09.2018,529815,S
khabib_mcgregor,24.09.2018,242794,S
khabib_mcgregor,01.10.2018,8597474,S
khabib_mcgregor,08.10.2018,1278276,S
khabib_mcgregor,15.10.2018,154945,S
khabib_mcgregor,22.10.2018,79727,S
khabib_mcgregor,29.10.2018,59580,S
khabib_mcgregor,05.11.2018,40998,S
khabib_mcgregor,12.11.2018,36073,S
khabib_mcgregor,19.11.2018,30176,S
khabib_mcgregor,26.11.2018,26245,S
khabib_mcgregor,03.12.2018,23640,S
khabib_mcgregor,10.12.2018,24718,S
khabib_mcgregor,17.12.2018,23838,S
khabib_mcgregor,24.12.2018,22129,S
khabib_mcgregor,31.12.2018,28233,S
khabib_mcgregor,07.01.2019,30918,S
khabib_mcgregor,14.01.2019,22252,S
khabib_mcgregor,21.01.2019,30831,S
khabib_mcgregor,28.01.2019,27852,S
Kerch_terakt,30.07.2018,0,DIS
Kerch_terakt,06.08.2018,0,DIS
Kerch_terakt,13.08.2018,0,DIS
Kerch_terakt,20.08.2018,0,DIS
Kerch_terakt,27.08.2018,0,DIS
Kerch_terakt,03.09.2018,0,DIS
Kerch_terakt,10.09.2018,0,DIS
Kerch_terakt,17.09.2018,0,DIS
Kerch_terakt,24.09.2018,0,DIS
Kerch_terakt,01.10.2018,0,DIS
Kerch_terakt,08.10.2018,0,DIS
Kerch_terakt,15.10.2018,700730,DIS
Kerch_terakt,22.10.2018,102647,DIS
Kerch_terakt,29.10.2018,20656,DIS
Kerch_terakt,05.11.2018,9171,DIS
Kerch_terakt,12.11.2018,6731,DIS
Kerch_terakt,19.11.2018,5315,DIS
Kerch_terakt,26.11.2018,4954,DIS
Kerch_terakt,03.12.2018,3080,DIS
