event,week,queries,main_topic,politics,sport,culture,war,technology,disaster,death,economy,scandals,negative,person
egor_zhukov,02.09.2019,9560,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,09.09.2019,6520,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,16.09.2019,6117,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,23.09.2019,3829,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,30.09.2019,1772,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,07.10.2019,1681,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,14.10.2019,2469,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,21.10.2019,1308,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,28.10.2019,1381,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,04.11.2019,1959,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,11.11.2019,1146,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,18.11.2019,2152,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,25.11.2019,1627,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,02.12.2019,309238,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,09.12.2019,61344,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,16.12.2019,15961,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,23.12.2019,6746,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,30.12.2019,6196,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,06.01.2020,4573,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,13.01.2020,5568,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,20.01.2020,7950,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,27.01.2020,5946,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,03.02.2020,5746,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,10.02.2020,8000,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,17.02.2020,6563,P,1,0,0,0,0,0,0,0,1,1,1
egor_zhukov,24.02.2020,4648,P,1,0,0,0,0,0,0,0,1,1,1
zolotoi_myach,26.08.2019,20546,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,02.09.2019,7561,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,09.09.2019,6013,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,16.09.2019,6333,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,23.09.2019,41636,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,30.09.2019,7084,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,07.10.2019,5925,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,14.10.2019,8023,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,21.10.2019,17291,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,28.10.2019,11360,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,04.11.2019,8180,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,11.11.2019,7161,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,18.11.2019,20614,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,25.11.2019,51842,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,02.12.2019,323302,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,09.12.2019,24505,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,16.12.2019,12231,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,23.12.2019,9363,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,30.12.2019,8746,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,06.01.2020,9821,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,13.01.2020,8158,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,20.01.2020,10320,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,27.01.2020,6706,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,03.02.2020,6691,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,10.02.2020,6827,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,17.02.2020,7336,S,0,1,0,0,0,0,0,0,0,0,0
zolotoi_myach,24.02.2020,6957,S,0,1,0,0,0,0,0,0,0,0,0
Lubyanka_strelba,26.08.2019,0,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,02.09.2019,0,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,09.09.2019,0,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,16.09.2019,0,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,23.09.2019,0,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,30.09.2019,0,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,07.10.2019,0,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,14.10.2019,0,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,21.10.2019,0,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,28.10.2019,0,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,04.11.2019,0,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,11.11.2019,0,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,18.11.2019,0,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,25.11.2019,0,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,02.12.2019,0,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,09.12.2019,0,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,16.12.2019,329103,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,23.12.2019,28880,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,30.12.2019,4277,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,06.01.2020,4647,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,13.01.2020,2014,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,20.01.2020,1048,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,27.01.2020,594,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,03.02.2020,605,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,10.02.2020,735,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,17.02.2020,509,DIS,1,0,0,0,0,1,0,0,1,1,0
Lubyanka_strelba,24.02.2020,384,DIS,1,0,0,0,0,1,0,0,1,1,0
galina_volochek,26.08.2019,1604,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,02.09.2019,1412,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,09.09.2019,1638,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,16.09.2019,1930,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,23.09.2019,3644,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,30.09.2019,26233,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,07.10.2019,4591,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,14.10.2019,2359,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,21.10.2019,2641,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,28.10.2019,2186,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,04.11.2019,2146,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,11.11.2019,1981,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,18.11.2019,2599,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,25.11.2019,4109,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,02.12.2019,2993,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,09.12.2019,2079,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,16.12.2019,4191,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,23.12.2019,1079377,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,30.12.2019,119989,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,06.01.2020,19289,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,13.01.2020,12145,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,20.01.2020,11057,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,27.01.2020,6080,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,03.02.2020,5802,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,10.02.2020,4354,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,17.02.2020,3603,D,0,0,1,0,0,0,1,0,0,1,1
galina_volochek,24.02.2020,3601,D,0,0,1,0,0,0,1,0,0,1,1
witcher_serial,26.08.2019,21539,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,02.09.2019,21609,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,09.09.2019,22446,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,16.09.2019,21213,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,23.09.2019,21840,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,30.09.2019,22787,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,07.10.2019,22997,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,14.10.2019,26713,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,21.10.2019,29853,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,28.10.2019,49697,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,04.11.2019,44508,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,11.11.2019,45146,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,18.11.2019,46384,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,25.11.2019,54991,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,02.12.2019,61801,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,09.12.2019,64890,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,16.12.2019,921540,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,23.12.2019,1745448,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,30.12.2019,1247956,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,06.01.2020,1010258,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,13.01.2020,595898,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,20.01.2020,431083,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,27.01.2020,313977,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,03.02.2020,245425,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,10.02.2020,182521,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,17.02.2020,156758,C,0,0,1,0,0,0,0,0,0,0,0
witcher_serial,24.02.2020,141148,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,17.12.2018,16758,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,24.12.2018,15223,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,31.12.2018,23830,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,07.01.2019,27616,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,14.01.2019,19320,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,21.01.2019,19221,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,28.01.2019,20398,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,04.02.2019,20596,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,11.02.2019,19444,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,18.02.2019,18047,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,25.02.2019,21233,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,04.03.2019,35931,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,11.03.2019,116252,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,18.03.2019,66335,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,25.03.2019,36818,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,01.04.2019,19201,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,08.04.2019,28821,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,15.04.2019,27824,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,22.04.2019,35414,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,29.04.2019,44234,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,06.05.2019,108006,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,13.05.2019,226893,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,20.05.2019,390178,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,27.05.2019,972441,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,03.06.2019,2464484,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,10.06.2019,2142131,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,17.06.2019,1266242,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,24.06.2019,971040,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,01.07.2019,650660,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,08.07.2019,474050,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,15.07.2019,413162,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,22.07.2019,321939,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,29.07.2019,275600,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,05.08.2019,244369,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,12.08.2019,201030,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,19.08.2019,174923,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,26.08.2019,159243,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,02.09.2019,122884,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,09.09.2019,124066,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,16.09.2019,218874,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,23.09.2019,228819,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,30.09.2019,156768,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,07.10.2019,120161,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,14.10.2019,110800,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,21.10.2019,106258,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,28.10.2019,101197,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,04.11.2019,100472,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,11.11.2019,95648,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,18.11.2019,115642,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,25.11.2019,91375,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,02.12.2019,88256,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,09.12.2019,76297,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,16.12.2019,63575,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,23.12.2019,67791,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,30.12.2019,88179,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,06.01.2020,135716,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,13.01.2020,94163,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,20.01.2020,92840,C,0,0,1,0,0,0,0,0,0,0,0
chernobyl_serial,27.01.2020,92079,C,0,0,1,0,0,0,0,0,0,0,0
losharik,17.12.2018,1529,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,24.12.2018,1446,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,31.12.2018,1365,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,07.01.2019,1529,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,14.01.2019,1749,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,21.01.2019,1601,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,28.01.2019,1671,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,04.02.2019,1740,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,11.02.2019,1793,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,18.02.2019,1914,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,25.02.2019,1969,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,04.03.2019,2090,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,11.03.2019,2870,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,18.03.2019,2734,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,25.03.2019,2057,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,01.04.2019,2353,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,08.04.2019,1962,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,15.04.2019,2014,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,22.04.2019,2785,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,29.04.2019,1849,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,06.05.2019,1311,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,13.05.2019,1573,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,20.05.2019,1375,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,27.05.2019,1360,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,03.06.2019,1184,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,10.06.2019,1448,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,17.06.2019,1241,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,24.06.2019,1195,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,01.07.2019,283970,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,08.07.2019,38928,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,15.07.2019,10293,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,22.07.2019,15732,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,29.07.2019,6608,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,05.08.2019,5318,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,12.08.2019,5793,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,19.08.2019,4505,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,26.08.2019,4165,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,02.09.2019,3025,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,09.09.2019,2736,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,16.09.2019,2780,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,23.09.2019,2545,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,30.09.2019,2405,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,07.10.2019,2682,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,14.10.2019,2526,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,21.10.2019,2125,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,28.10.2019,3350,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,04.11.2019,2566,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,11.11.2019,2210,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,18.11.2019,2721,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,25.11.2019,2908,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,02.12.2019,2679,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,09.12.2019,2379,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,16.12.2019,2491,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,23.12.2019,2425,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,30.12.2019,2222,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,06.01.2020,2376,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,13.01.2020,2905,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,20.01.2020,3356,DIS,0,0,0,0,0,1,0,0,1,1,0
losharik,27.01.2020,2547,DIS,0,0,0,0,0,1,0,0,1,1,0
greta_tunberg,17.12.2018,26,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,24.12.2018,12,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,31.12.2018,0,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,07.01.2019,5,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,14.01.2019,6,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,21.01.2019,56,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,28.01.2019,81,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,04.02.2019,37,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,11.02.2019,74,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,18.02.2019,41,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,25.02.2019,91,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,04.03.2019,51,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,11.03.2019,1317,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,18.03.2019,466,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,25.03.2019,337,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,01.04.2019,231,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,08.04.2019,141,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,15.04.2019,461,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,22.04.2019,616,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,29.04.2019,335,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,06.05.2019,232,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,13.05.2019,300,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,20.05.2019,306,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,27.05.2019,723,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,03.06.2019,432,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,10.06.2019,537,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,17.06.2019,305,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,24.06.2019,254,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,01.07.2019,203,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,08.07.2019,237,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,15.07.2019,413,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,22.07.2019,643,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,29.07.2019,630,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,05.08.2019,379,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,12.08.2019,870,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,19.08.2019,1075,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,26.08.2019,1430,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,02.09.2019,833,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,09.09.2019,524,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,16.09.2019,2304,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,23.09.2019,165209,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,30.09.2019,162850,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,07.10.2019,70985,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,14.10.2019,38511,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,21.10.2019,30934,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,28.10.2019,22465,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,04.11.2019,43804,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,11.11.2019,37775,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,18.11.2019,25515,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,25.11.2019,36900,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,02.12.2019,53070,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,09.12.2019,95380,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,16.12.2019,118476,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,23.12.2019,127560,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,30.12.2019,60382,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,06.01.2020,55219,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,13.01.2020,29688,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,20.01.2020,61696,P,1,0,0,0,0,0,0,0,1,0,1
greta_tunberg,27.01.2020,49464,P,1,0,0,0,0,0,0,0,1,0,1
samolet_pole,17.12.2018,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,24.12.2018,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,31.12.2018,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,07.01.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,14.01.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,21.01.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,28.01.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,04.02.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,11.02.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,18.02.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,25.02.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,04.03.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,11.03.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,18.03.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,25.03.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,01.04.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,08.04.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,15.04.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,22.04.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,29.04.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
samolet_pole,06.05.2019,0,DIS,0,0,0,0,0,1,0,0,0,0,0
