event,week,queries,main_topic,peak_week,peak_year,week_t,baseline,peak,queries_norm
Россия - Уругвай ЧМ 2018,6/18/2018,925221,S,6/25/2018,2018,-1,"253476,25",4445297,"0,2081347995"
Россия - Уругвай ЧМ 2018,6/25/2018,4445297,S,6/25/2018,2018,0,"253476,25",4445297,1
Россия - Уругвай ЧМ 2018,7/2/2018,142871,S,6/25/2018,2018,1,"253476,25",4445297,"0,03213980978"
Россия - Уругвай ЧМ 2018,7/9/2018,31407,S,6/25/2018,2018,2,"253476,25",4445297,"0,007065219714"
Россия - Уругвай ЧМ 2018,7/16/2018,15410,S,6/25/2018,2018,3,"253476,25",4445297,"0,003466585022"
Россия - Уругвай ЧМ 2018,7/23/2018,8790,S,6/25/2018,2018,4,"253476,25",4445297,"0,001977370691"
Россия - Уругвай ЧМ 2018,7/30/2018,6742,S,6/25/2018,2018,5,"253476,25",4445297,"0,001516659067"
Россия - Уругвай ЧМ 2018,8/6/2018,5108,S,6/25/2018,2018,6,"253476,25",4445297,"0,001149079578"
Россия - Уругвай ЧМ 2018,8/13/2018,4297,S,6/25/2018,2018,7,"253476,25",4445297,"0,0009666395744"
Россия - Уругвай ЧМ 2018,8/20/2018,3576,S,6/25/2018,2018,8,"253476,25",4445297,"0,0008044456872"
Россия - Уругвай ЧМ 2018,8/27/2018,3189,S,6/25/2018,2018,9,"253476,25",4445297,"0,0007173873872"
Россия - Уругвай ЧМ 2018,9/3/2018,3252,S,6/25/2018,2018,10,"253476,25",4445297,"0,0007315596686"
Россия - Уругвай ЧМ 2018,9/10/2018,2986,S,6/25/2018,2018,11,"253476,25",4445297,"0,0006717211471"
Россия - Уругвай ЧМ 2018,9/17/2018,2433,S,6/25/2018,2018,12,"253476,25",4445297,"0,0005473200103"
Россия - Хорватия,6/4/2018,616,S,7/2/2018,2018,-4,"7942,75",10405366,"0,00005920022419"
Россия - Хорватия,6/11/2018,1746,S,7/2/2018,2018,-3,"7942,75",10405366,"0,0001677980381"
Россия - Хорватия,6/18/2018,4688,S,7/2/2018,2018,-2,"7942,75",10405366,"0,0004505367711"
Россия - Хорватия,6/25/2018,24721,S,7/2/2018,2018,-1,"7942,75",10405366,"0,002375793413"
Россия - Хорватия,7/2/2018,10405366,S,7/2/2018,2018,0,"7942,75",10405366,1
Россия - Хорватия,7/9/2018,829632,S,7/2/2018,2018,1,"7942,75",10405366,"0,07973116948"
Россия - Хорватия,7/16/2018,95090,S,7/2/2018,2018,2,"7942,75",10405366,"0,009138554088"
Россия - Хорватия,7/23/2018,40178,S,7/2/2018,2018,3,"7942,75",10405366,"0,00386127696"
Россия - Хорватия,7/30/2018,27465,S,7/2/2018,2018,4,"7942,75",10405366,"0,002639503502"
Россия - Хорватия,8/6/2018,20355,S,7/2/2018,2018,5,"7942,75",10405366,"0,001956202213"
Россия - Хорватия,8/13/2018,15228,S,7/2/2018,2018,6,"7942,75",10405366,"0,001463475672"
Россия - Хорватия,8/20/2018,12700,S,7/2/2018,2018,7,"7942,75",10405366,"0,001220524103"
Россия - Хорватия,8/27/2018,11990,S,7/2/2018,2018,8,"7942,75",10405366,"0,001152290078"
Россия - Хорватия,9/3/2018,16229,S,7/2/2018,2018,9,"7942,75",10405366,"0,001559676036"
Россия - Хорватия,9/10/2018,13827,S,7/2/2018,2018,10,"7942,75",10405366,"0,001328833604"
Россия - Хорватия,9/17/2018,11256,S,7/2/2018,2018,11,"7942,75",10405366,"0,001081749551"
Россия - Хорватия,9/24/2018,11380,S,7/2/2018,2018,12,"7942,75",10405366,"0,001093666479"
Россия-Канада хоккей 2019,4/16/2018,7938,S,5/14/2018,2018,-4,"10285,5",1374418,"0,005775535536"
Россия-Канада хоккей 2019,4/23/2018,8605,S,5/14/2018,2018,-3,"10285,5",1374418,"0,006260831858"
Россия-Канада хоккей 2019,4/30/2018,9837,S,5/14/2018,2018,-2,"10285,5",1374418,"0,007157211271"
Россия-Канада хоккей 2019,5/7/2018,14762,S,5/14/2018,2018,-1,"10285,5",1374418,"0,01074054618"
Россия-Канада хоккей 2019,5/14/2018,1374418,S,5/14/2018,2018,0,"10285,5",1374418,1
Россия-Канада хоккей 2019,5/21/2018,45101,S,5/14/2018,2018,1,"10285,5",1374418,"0,03281461681"
Россия-Канада хоккей 2019,5/28/2018,12714,S,5/14/2018,2018,2,"10285,5",1374418,"0,009250460922"
Россия-Канада хоккей 2019,6/4/2018,9484,S,5/14/2018,2018,3,"10285,5",1374418,"0,006900375286"
Россия-Канада хоккей 2019,6/11/2018,12127,S,5/14/2018,2018,4,"10285,5",1374418,"0,008823371056"
Россия-Канада хоккей 2019,6/18/2018,10684,S,5/14/2018,2018,5,"10285,5",1374418,"0,007773472117"
Россия-Канада хоккей 2019,6/25/2018,8911,S,5/14/2018,2018,6,"10285,5",1374418,"0,006483471549"
Россия-Канада хоккей 2019,7/2/2018,8178,S,5/14/2018,2018,7,"10285,5",1374418,"0,005950154902"
Россия-Канада хоккей 2019,7/9/2018,7680,S,5/14/2018,2018,8,"10285,5",1374418,"0,005587819717"
Россия-Канада хоккей 2019,7/16/2018,6251,S,5/14/2018,2018,9,"10285,5",1374418,"0,004548106908"
Россия-Канада хоккей 2019,7/23/2018,6326,S,5/14/2018,2018,10,"10285,5",1374418,"0,00460267546"
Россия-Канада хоккей 2019,7/30/2018,5862,S,5/14/2018,2018,11,"10285,5",1374418,"0,004265078018"
Россия-Канада хоккей 2019,8/6/2018,6061,S,5/14/2018,2018,12,"10285,5",1374418,"0,004409866576"
СВО,1/24/2022,2686469,W,2/21/2022,2022,-4,"3499702,5",44441974,"0,06044891255"
СВО,1/31/2022,2797644,W,2/21/2022,2022,-3,"3499702,5",44441974,"0,0629504891"
СВО,2/7/2022,2889784,W,2/21/2022,2022,-2,"3499702,5",44441974,"0,06502375435"
СВО,2/14/2022,5624913,W,2/21/2022,2022,-1,"3499702,5",44441974,"0,1265675778"
СВО,2/21/2022,44441974,W,2/21/2022,2022,0,"3499702,5",44441974,1
СВО,2/28/2022,41682888,W,2/21/2022,2022,1,"3499702,5",44441974,"0,9379171141"
СВО,3/7/2022,24524482,W,2/21/2022,2022,2,"3499702,5",44441974,"0,5518315186"
СВО,3/14/2022,22353884,W,2/21/2022,2022,3,"3499702,5",44441974,"0,5029903487"
СВО,3/21/2022,19945748,W,2/21/2022,2022,4,"3499702,5",44441974,"0,4488042768"
СВО,3/28/2022,18188874,W,2/21/2022,2022,5,"3499702,5",44441974,"0,4092724144"
СВО,4/4/2022,16722459,W,2/21/2022,2022,6,"3499702,5",44441974,"0,3762762428"
СВО,4/11/2022,14112217,W,2/21/2022,2022,7,"3499702,5",44441974,"0,3175425331"
СВО,4/18/2022,12678218,W,2/21/2022,2022,8,"3499702,5",44441974,"0,2852757621"
СВО,4/25/2022,11641966,W,2/21/2022,2022,9,"3499702,5",44441974,"0,261958796"
СВО,5/2/2022,10861675,W,2/21/2022,2022,10,"3499702,5",44441974,"0,2444012725"
СВО,5/9/2022,11528595,W,2/21/2022,2022,11,"3499702,5",44441974,"0,2594078067"
СВО,5/16/2022,9812291,W,2/21/2022,2022,12,"3499702,5",44441974,"0,22078882"
Саммит НАТО 2021,5/17/2021,246,P,6/14/2021,2021,-4,624,3112,"0,07904884319"
Саммит НАТО 2021,5/24/2021,602,P,6/14/2021,2021,-3,624,3112,"0,1934447301"
Саммит НАТО 2021,5/31/2021,669,P,6/14/2021,2021,-2,624,3112,"0,2149742931"
Саммит НАТО 2021,6/7/2021,979,P,6/14/2021,2021,-1,624,3112,"0,3145886889"
Саммит НАТО 2021,6/14/2021,3112,P,6/14/2021,2021,0,624,3112,1
Саммит НАТО 2021,6/21/2021,394,P,6/14/2021,2021,1,624,3112,"0,1266066838"
Саммит НАТО 2021,6/28/2021,232,P,6/14/2021,2021,2,624,3112,"0,07455012853"
Саммит НАТО 2021,7/5/2021,149,P,6/14/2021,2021,3,624,3112,"0,04787917738"
Саммит НАТО 2021,7/12/2021,112,P,6/14/2021,2021,4,624,3112,"0,03598971722"
Саммит НАТО 2021,7/19/2021,116,P,6/14/2021,2021,5,624,3112,"0,03727506427"
Саммит НАТО 2021,7/26/2021,83,P,6/14/2021,2021,6,624,3112,"0,02667095116"
Саммит НАТО 2021,8/2/2021,74,P,6/14/2021,2021,7,624,3112,"0,02377892031"
Саммит НАТО 2021,8/9/2021,115,P,6/14/2021,2021,8,624,3112,"0,03695372751"
Саммит НАТО 2021,8/16/2021,187,P,6/14/2021,2021,9,624,3112,"0,06008997429"
Саммит НАТО 2021,8/23/2021,142,P,6/14/2021,2021,10,624,3112,"0,04562982005"
Саммит НАТО 2021,8/30/2021,71,P,6/14/2021,2021,11,624,3112,"0,02281491003"
Саммит НАТО 2021,9/6/2021,77,P,6/14/2021,2021,12,624,3112,"0,02474293059"
Самосожжения Ирины Славиной,8/31/2020,99,D,9/28/2020,2020,-4,120,300520,"0,0003294289898"
Самосожжения Ирины Славиной,9/7/2020,143,D,9/28/2020,2020,-3,120,300520,"0,0004758418741"
Самосожжения Ирины Славиной,9/14/2020,112,D,9/28/2020,2020,-2,120,300520,"0,0003726873419"
Самосожжения Ирины Славиной,9/21/2020,126,D,9/28/2020,2020,-1,120,300520,"0,0004192732597"
Самосожжения Ирины Славиной,9/28/2020,300520,D,9/28/2020,2020,0,120,300520,1
Самосожжения Ирины Славиной,10/5/2020,169883,D,9/28/2020,2020,1,120,300520,"0,5652968188"
Самосожжения Ирины Славиной,10/12/2020,22693,D,9/28/2020,2020,2,120,300520,"0,0755124451"
Самосожжения Ирины Славиной,10/19/2020,17297,D,9/28/2020,2020,3,120,300520,"0,05755690137"
Самосожжения Ирины Славиной,10/26/2020,8413,D,9/28/2020,2020,4,120,300520,"0,027994809"
Самосожжения Ирины Славиной,11/2/2020,5685,D,9/28/2020,2020,5,120,300520,"0,01891721017"
Самосожжения Ирины Славиной,11/9/2020,3427,D,9/28/2020,2020,6,120,300520,"0,01140356715"
Самосожжения Ирины Славиной,11/16/2020,4042,D,9/28/2020,2020,7,120,300520,"0,01345001997"
Самосожжения Ирины Славиной,11/23/2020,1972,D,9/28/2020,2020,8,120,300520,"0,006561959271"
Самосожжения Ирины Славиной,11/30/2020,1789,D,9/28/2020,2020,9,120,300520,"0,005953014774"
Самосожжения Ирины Славиной,12/7/2020,4784,D,9/28/2020,2020,10,120,300520,"0,01591907361"
Самосожжения Ирины Славиной,12/14/2020,3832,D,9/28/2020,2020,11,120,300520,"0,0127512312"
Самосожжения Ирины Славиной,12/21/2020,2653,D,9/28/2020,2020,12,120,300520,"0,008828031412"
Санкции после СВО,1/31/2022,175883,E,2/28/2022,2022,-4,"1032902,75",4113953,"0,04275279761"
Санкции после СВО,2/7/2022,165270,E,2/28/2022,2022,-3,"1032902,75",4113953,"0,04017304038"
Санкции после СВО,2/14/2022,167112,E,2/28/2022,2022,-2,"1032902,75",4113953,"0,04062078492"
Санкции после СВО,2/21/2022,3623346,E,2/28/2022,2022,-1,"1032902,75",4113953,"0,8807455992"
Санкции после СВО,2/28/2022,4113953,E,2/28/2022,2022,0,"1032902,75",4113953,1
Санкции после СВО,3/7/2022,2896622,E,2/28/2022,2022,1,"1032902,75",4113953,"0,7040970084"
Санкции после СВО,3/14/2022,1817901,E,2/28/2022,2022,2,"1032902,75",4113953,"0,441886672"
Санкции после СВО,3/21/2022,1307424,E,2/28/2022,2022,3,"1032902,75",4113953,"0,3178023667"
Санкции после СВО,3/28/2022,960573,E,2/28/2022,2022,4,"1032902,75",4113953,"0,2334914862"
Санкции после СВО,4/4/2022,1199267,E,2/28/2022,2022,5,"1032902,75",4113953,"0,291512081"
Санкции после СВО,4/11/2022,732632,E,2/28/2022,2022,6,"1032902,75",4113953,"0,1780846791"
Санкции после СВО,4/18/2022,618129,E,2/28/2022,2022,7,"1032902,75",4113953,"0,1502518381"
Санкции после СВО,4/25/2022,490777,E,2/28/2022,2022,8,"1032902,75",4113953,"0,1192957236"
Санкции после СВО,5/2/2022,495191,E,2/28/2022,2022,9,"1032902,75",4113953,"0,1203686576"
Санкции после СВО,5/9/2022,486576,E,2/28/2022,2022,10,"1032902,75",4113953,"0,1182745646"
Санкции после СВО,5/16/2022,469909,E,2/28/2022,2022,11,"1032902,75",4113953,"0,1142232301"
Санкции после СВО,5/23/2022,395338,E,2/28/2022,2022,12,"1032902,75",4113953,"0,09609686839"
Свержение Башара Асада,11/11/2024,9289,P,12/9/2024,2024,-4,"147249,25",606417,"0,01531784234"
Свержение Башара Асада,11/18/2024,8474,P,12/9/2024,2024,-3,"147249,25",606417,"0,01397388266"
Свержение Башара Асада,11/25/2024,52817,P,12/9/2024,2024,-2,"147249,25",606417,"0,08709683271"
Свержение Башара Асада,12/2/2024,518417,P,12/9/2024,2024,-1,"147249,25",606417,"0,8548853347"
Свержение Башара Асада,12/9/2024,606417,P,12/9/2024,2024,0,"147249,25",606417,1
Свержение Башара Асада,12/16/2024,108315,P,12/9/2024,2024,1,"147249,25",606417,"0,1786147156"
Свержение Башара Асада,12/23/2024,112862,P,12/9/2024,2024,2,"147249,25",606417,"0,1861128563"
Свержение Башара Асада,12/30/2024,60808,P,12/9/2024,2024,3,"147249,25",606417,"0,1002742337"
Свержение Башара Асада,1/6/2025,40205,P,12/9/2024,2024,4,"147249,25",606417,"0,06629926272"
Свержение Башара Асада,1/13/2025,22977,P,12/9/2024,2024,5,"147249,25",606417,"0,03788976892"
Свержение Башара Асада,1/20/2025,20239,P,12/9/2024,2024,6,"147249,25",606417,"0,03337472399"
Свержение Башара Асада,1/27/2025,26851,P,12/9/2024,2024,7,"147249,25",606417,"0,04427811226"
Свержение Башара Асада,2/3/2025,19444,P,12/9/2024,2024,8,"147249,25",606417,"0,03206374491"
Свержение Башара Асада,2/10/2025,18210,P,12/9/2024,2024,9,"147249,25",606417,"0,03002884154"
Свержение Башара Асада,2/17/2025,17748,P,12/9/2024,2024,10,"147249,25",606417,"0,02926698955"
Свержение Башара Асада,2/24/2025,16953,P,12/9/2024,2024,11,"147249,25",606417,"0,02795601047"
Свержение Башара Асада,3/3/2025,20058,P,12/9/2024,2024,12,"147249,25",606417,"0,03307624951"
Свержение Николаса Мадуро,12/1/2025,121448,P,12/29/2025,2025,-4,"135924,5",2152083,"0,0564327677"
Свержение Николаса Мадуро,12/8/2025,92022,P,12/29/2025,2025,-3,"135924,5",2152083,"0,04275950323"
Свержение Николаса Мадуро,12/15/2025,239248,P,12/29/2025,2025,-2,"135924,5",2152083,"0,1111704335"
Свержение Николаса Мадуро,12/22/2025,90980,P,12/29/2025,2025,-1,"135924,5",2152083,"0,04227532117"
Свержение Николаса Мадуро,12/29/2025,2152083,P,12/29/2025,2025,0,"135924,5",2152083,1
Свержение Николаса Мадуро,1/5/2026,1218456,P,12/29/2025,2025,1,"135924,5",2152083,"0,5661751893"
Свержение Николаса Мадуро,1/12/2026,272605,P,12/29/2025,2025,2,"135924,5",2152083,"0,1266703004"
Свержение Николаса Мадуро,1/19/2026,114152,P,12/29/2025,2025,3,"135924,5",2152083,"0,05304256388"
Свержение Николаса Мадуро,1/26/2026,96673,P,12/29/2025,2025,4,"135924,5",2152083,"0,04492066523"
Свержение Николаса Мадуро,2/2/2026,75155,P,12/29/2025,2025,5,"135924,5",2152083,"0,03492198024"
Свержение Николаса Мадуро,2/9/2026,67902,P,12/29/2025,2025,6,"135924,5",2152083,"0,03155175707"
Свержение Николаса Мадуро,2/16/2026,53324,P,12/29/2025,2025,7,"135924,5",2152083,"0,02477785476"
Свержение Николаса Мадуро,2/23/2026,64258,P,12/29/2025,2025,8,"135924,5",2152083,"0,02985851382"
Свержение Николаса Мадуро,3/2/2026,63037,P,12/29/2025,2025,9,"135924,5",2152083,"0,02929115652"
Светлана Тихановская участвует в выборах,7/13/2020,8217,P,8/10/2020,2020,-4,35131,191402,"0,04293058589"
Светлана Тихановская участвует в выборах,7/20/2020,31772,P,8/10/2020,2020,-3,35131,191402,"0,1659961756"
Светлана Тихановская участвует в выборах,7/27/2020,60032,P,8/10/2020,2020,-2,35131,191402,"0,3136435356"
Светлана Тихановская участвует в выборах,8/3/2020,40503,P,8/10/2020,2020,-1,35131,191402,"0,2116122089"
Светлана Тихановская участвует в выборах,8/10/2020,191402,P,8/10/2020,2020,0,35131,191402,1
Светлана Тихановская участвует в выборах,8/17/2020,117346,P,8/10/2020,2020,1,35131,191402,"0,6130865926"
Светлана Тихановская участвует в выборах,8/24/2020,31544,P,8/10/2020,2020,2,35131,191402,"0,1648049655"
Светлана Тихановская участвует в выборах,8/31/2020,24846,P,8/10/2020,2020,3,35131,191402,"0,1298105558"
Светлана Тихановская участвует в выборах,9/7/2020,17078,P,8/10/2020,2020,4,35131,191402,"0,08922581791"
Светлана Тихановская участвует в выборах,9/14/2020,26464,P,8/10/2020,2020,5,35131,191402,"0,138263968"
Светлана Тихановская участвует в выборах,9/21/2020,32393,P,8/10/2020,2020,6,35131,191402,"0,1692406558"
Светлана Тихановская участвует в выборах,9/28/2020,21293,P,8/10/2020,2020,7,35131,191402,"0,1112475314"
Светлана Тихановская участвует в выборах,10/5/2020,43230,P,8/10/2020,2020,8,35131,191402,"0,2258597089"
Светлана Тихановская участвует в выборах,10/12/2020,34226,P,8/10/2020,2020,9,35131,191402,"0,1788173582"
Светлана Тихановская участвует в выборах,10/19/2020,29312,P,8/10/2020,2020,10,35131,191402,"0,1531436453"
Светлана Тихановская участвует в выборах,10/26/2020,33912,P,8/10/2020,2020,11,35131,191402,"0,177176832"
Светлана Тихановская участвует в выборах,11/2/2020,14408,P,8/10/2020,2020,12,35131,191402,"0,07527612042"
Сербско-косовский кризис 2022,7/4/2022,21967,P,8/1/2022,2022,-4,"93315,75",524899,"0,0418499559"
Сербско-косовский кризис 2022,7/11/2022,22849,P,8/1/2022,2022,-3,"93315,75",524899,"0,04353027916"
Сербско-косовский кризис 2022,7/18/2022,20604,P,8/1/2022,2022,-2,"93315,75",524899,"0,03925326587"
Сербско-косовский кризис 2022,7/25/2022,307843,P,8/1/2022,2022,-1,"93315,75",524899,"0,5864804467"
Сербско-косовский кризис 2022,8/1/2022,524899,P,8/1/2022,2022,0,"93315,75",524899,1
Сербско-косовский кризис 2022,8/8/2022,39654,P,8/1/2022,2022,1,"93315,75",524899,"0,07554596218"
Сербско-косовский кризис 2022,8/15/2022,32144,P,8/1/2022,2022,2,"93315,75",524899,"0,06123844778"
Сербско-косовский кризис 2022,8/22/2022,50086,P,8/1/2022,2022,3,"93315,75",524899,"0,0954202618"
Сербско-косовский кризис 2022,8/29/2022,30708,P,8/1/2022,2022,4,"93315,75",524899,"0,05850268337"
Сербско-косовский кризис 2022,9/5/2022,24470,P,8/1/2022,2022,5,"93315,75",524899,"0,04661849232"
Сербско-косовский кризис 2022,9/12/2022,23667,P,8/1/2022,2022,6,"93315,75",524899,"0,0450886742"
Сербско-косовский кризис 2022,9/19/2022,53240,P,8/1/2022,2022,7,"93315,75",524899,"0,1014290368"
Сербско-косовский кризис 2022,9/26/2022,51155,P,8/1/2022,2022,8,"93315,75",524899,"0,09745684408"
Сербско-косовский кризис 2022,10/3/2022,39195,P,8/1/2022,2022,9,"93315,75",524899,"0,07467150823"
Сербско-косовский кризис 2022,10/10/2022,37288,P,8/1/2022,2022,10,"93315,75",524899,"0,07103842835"
Сербско-косовский кризис 2022,10/17/2022,40883,P,8/1/2022,2022,11,"93315,75",524899,"0,077887365"
Сербско-косовский кризис 2022,10/24/2022,28820,P,8/1/2022,2022,12,"93315,75",524899,"0,05490580093"
Серебро Авериных на олимпиаде,7/5/2021,51674,S,8/2/2021,2021,-4,"57347,75",859972,"0,06008800287"
Серебро Авериных на олимпиаде,7/12/2021,49951,S,8/2/2021,2021,-3,"57347,75",859972,"0,05808444926"
Серебро Авериных на олимпиаде,7/19/2021,56992,S,8/2/2021,2021,-2,"57347,75",859972,"0,06627192513"
Серебро Авериных на олимпиаде,7/26/2021,70774,S,8/2/2021,2021,-1,"57347,75",859972,"0,08229802831"
Серебро Авериных на олимпиаде,8/2/2021,859972,S,8/2/2021,2021,0,"57347,75",859972,1
Серебро Авериных на олимпиаде,8/9/2021,539523,S,8/2/2021,2021,1,"57347,75",859972,"0,6273727517"
Серебро Авериных на олимпиаде,8/16/2021,143397,S,8/2/2021,2021,2,"57347,75",859972,"0,1667461266"
Серебро Авериных на олимпиаде,8/23/2021,112843,S,8/2/2021,2021,3,"57347,75",859972,"0,1312170629"
Серебро Авериных на олимпиаде,8/30/2021,119057,S,8/2/2021,2021,4,"57347,75",859972,"0,1384428795"
Серебро Авериных на олимпиаде,9/6/2021,123260,S,8/2/2021,2021,5,"57347,75",859972,"0,143330248"
Серебро Авериных на олимпиаде,9/13/2021,124273,S,8/2/2021,2021,6,"57347,75",859972,"0,1445081933"
Серебро Авериных на олимпиаде,9/20/2021,129072,S,8/2/2021,2021,7,"57347,75",859972,"0,1500886075"
Серебро Авериных на олимпиаде,9/27/2021,131005,S,8/2/2021,2021,8,"57347,75",859972,"0,1523363551"
Серебро Авериных на олимпиаде,10/4/2021,130738,S,8/2/2021,2021,9,"57347,75",859972,"0,1520258799"
Серебро Авериных на олимпиаде,10/11/2021,162044,S,8/2/2021,2021,10,"57347,75",859972,"0,1884293907"
Серебро Авериных на олимпиаде,10/18/2021,130833,S,8/2/2021,2021,11,"57347,75",859972,"0,1521363486"
Серебро Авериных на олимпиаде,10/25/2021,235750,S,8/2/2021,2021,12,"57347,75",859972,"0,2741368324"
Серебро Алескандры Трусовой на Олимпиаде,1/17/2022,23287,S,2/14/2022,2022,-4,"53379,5",900993,"0,02584592777"
Серебро Алескандры Трусовой на Олимпиаде,1/24/2022,19142,S,2/14/2022,2022,-3,"53379,5",900993,"0,02124544808"
Серебро Алескандры Трусовой на Олимпиаде,1/31/2022,55828,S,2/14/2022,2022,-2,"53379,5",900993,"0,06196274555"
Серебро Алескандры Трусовой на Олимпиаде,2/7/2022,115261,S,2/14/2022,2022,-1,"53379,5",900993,"0,1279266321"
Серебро Алескандры Трусовой на Олимпиаде,2/14/2022,900993,S,2/14/2022,2022,0,"53379,5",900993,1
Серебро Алескандры Трусовой на Олимпиаде,2/21/2022,122574,S,2/14/2022,2022,1,"53379,5",900993,"0,1360432323"
Серебро Алескандры Трусовой на Олимпиаде,2/28/2022,31412,S,2/14/2022,2022,2,"53379,5",900993,"0,03486375588"
Серебро Алескандры Трусовой на Олимпиаде,3/7/2022,30072,S,2/14/2022,2022,3,"53379,5",900993,"0,03337650792"
Серебро Алескандры Трусовой на Олимпиаде,3/14/2022,28158,S,2/14/2022,2022,4,"53379,5",900993,"0,03125218509"
Серебро Алескандры Трусовой на Олимпиаде,3/21/2022,43868,S,2/14/2022,2022,5,"53379,5",900993,"0,04868850257"
Серебро Алескандры Трусовой на Олимпиаде,3/28/2022,44653,S,2/14/2022,2022,6,"53379,5",900993,"0,04955976351"
Серебро Алескандры Трусовой на Олимпиаде,4/4/2022,30005,S,2/14/2022,2022,7,"53379,5",900993,"0,03330214552"
Серебро Алескандры Трусовой на Олимпиаде,4/11/2022,32160,S,2/14/2022,2022,8,"53379,5",900993,"0,03569395101"
Серебро Алескандры Трусовой на Олимпиаде,4/18/2022,35820,S,2/14/2022,2022,9,"53379,5",900993,"0,03975613573"
Серебро Алескандры Трусовой на Олимпиаде,4/25/2022,25352,S,2/14/2022,2022,10,"53379,5",900993,"0,02813784347"
Серебро Алескандры Трусовой на Олимпиаде,5/2/2022,31444,S,2/14/2022,2022,11,"53379,5",900993,"0,03489927225"
Серебро Алескандры Трусовой на Олимпиаде,5/9/2022,41225,S,2/14/2022,2022,12,"53379,5",900993,"0,04575507246"
Сериал «Ведьмак»,11/25/2019,54991,C,12/23/2019,2019,-4,"275805,5",1745448,"0,03150537856"
Сериал «Ведьмак»,12/2/2019,61801,C,12/23/2019,2019,-3,"275805,5",1745448,"0,03540695569"
Сериал «Ведьмак»,12/9/2019,64890,C,12/23/2019,2019,-2,"275805,5",1745448,"0,03717670191"
Сериал «Ведьмак»,12/16/2019,921540,C,12/23/2019,2019,-1,"275805,5",1745448,"0,5279676049"
Сериал «Ведьмак»,12/23/2019,1745448,C,12/23/2019,2019,0,"275805,5",1745448,1
Сериал «Ведьмак»,12/30/2019,1247956,C,12/23/2019,2019,1,"275805,5",1745448,"0,7149774728"
Сериал «Ведьмак»,1/6/2020,1010258,C,12/23/2019,2019,2,"275805,5",1745448,"0,5787958163"
Сериал «Ведьмак»,1/13/2020,595898,C,12/23/2019,2019,3,"275805,5",1745448,"0,3414011761"
Сериал «Ведьмак»,1/20/2020,431083,C,12/23/2019,2019,4,"275805,5",1745448,"0,2469755616"
Сериал «Ведьмак»,1/27/2020,313977,C,12/23/2019,2019,5,"275805,5",1745448,"0,1798833308"
Сериал «Ведьмак»,2/3/2020,245425,C,12/23/2019,2019,6,"275805,5",1745448,"0,1406086002"
Сериал «Ведьмак»,2/10/2020,182521,C,12/23/2019,2019,7,"275805,5",1745448,"0,1045697151"
Сериал «Ведьмак»,2/17/2020,156758,C,12/23/2019,2019,8,"275805,5",1745448,"0,08980960762"
Сериал «Ведьмак»,2/24/2020,141148,C,12/23/2019,2019,9,"275805,5",1745448,"0,08086634492"
Сериал «Игра в Кальмара 3»,5/26/2025,387455,C,6/23/2025,2025,-4,470455,7455487,"0,05196910678"
Сериал «Игра в Кальмара 3»,6/2/2025,469838,C,6/23/2025,2025,-3,470455,7455487,"0,06301908916"
Сериал «Игра в Кальмара 3»,6/9/2025,443987,C,6/23/2025,2025,-2,470455,7455487,"0,05955171004"
Сериал «Игра в Кальмара 3»,6/16/2025,580540,C,6/23/2025,2025,-1,470455,7455487,"0,07786748203"
Сериал «Игра в Кальмара 3»,6/23/2025,7455487,C,6/23/2025,2025,0,470455,7455487,1
Сериал «Игра в Кальмара 3»,6/30/2025,7191913,C,6/23/2025,2025,1,470455,7455487,"0,9646469775"
Сериал «Игра в Кальмара 3»,7/7/2025,3611099,C,6/23/2025,2025,2,470455,7455487,"0,4843545432"
Сериал «Игра в Кальмара 3»,7/14/2025,2441623,C,6/23/2025,2025,3,470455,7455487,"0,3274934287"
Сериал «Игра в Кальмара 3»,7/21/2025,1866559,C,6/23/2025,2025,4,470455,7455487,"0,2503604392"
Сериал «Игра в Кальмара 3»,7/28/2025,1490187,C,6/23/2025,2025,5,470455,7455487,"0,1998778886"
Сериал «Игра в Кальмара 3»,8/4/2025,1195264,C,6/23/2025,2025,6,470455,7455487,"0,1603200435"
Сериал «Игра в Кальмара 3»,8/11/2025,1028552,C,6/23/2025,2025,7,470455,7455487,"0,1379590629"
Сериал «Игра в Кальмара 3»,8/18/2025,823633,C,6/23/2025,2025,8,470455,7455487,"0,1104734003"
Сериал «Игра в Кальмара 3»,8/25/2025,706264,C,6/23/2025,2025,9,470455,7455487,"0,09473076675"
Сериал «Игра в Кальмара 3»,9/1/2025,471777,C,6/23/2025,2025,10,470455,7455487,"0,06327916607"
Сериал «Игра в Кальмара 3»,9/8/2025,433512,C,6/23/2025,2025,11,470455,7455487,"0,05814670457"
Сериал «Игра в Кальмара 3»,9/15/2025,391670,C,6/23/2025,2025,12,470455,7455487,"0,0525344622"
Сериал «Игра в Кальмара»,9/6/2021,1056,C,10/4/2021,2021,-4,"1608459,25",8570900,"0,0001232075978"
Сериал «Игра в Кальмара»,9/13/2021,51647,C,10/4/2021,2021,-3,"1608459,25",8570900,"0,006025854928"
Сериал «Игра в Кальмара»,9/20/2021,1286420,C,10/4/2021,2021,-2,"1608459,25",8570900,"0,150091589"
Сериал «Игра в Кальмара»,9/27/2021,5094714,C,10/4/2021,2021,-1,"1608459,25",8570900,"0,5944199559"
